# Spectral_Value,Flux_Value,Flux_Accuracy_StatErrLow,Flux_Accuracy_StatErrHigh,Flux_Accuracy_Quality
3754.25257658712,30.9270000457764,3.68499517440796,3.68499517440796,65552
3755.11712471991,31.8034000396729,3.62615513801575,3.62615513801575,65552
3755.98187194517,30.9943008422852,3.61001896858215,3.61001896858215,65552
3756.84681830877,26.5272006988525,3.52924633026123,3.52924633026123,65552
3757.71196385656,24.5379009246826,3.39573740959167,3.39573740959167,65552
3758.57730863441,27.8845996856689,3.41697764396667,3.41697764396667,65552
3759.4428526882,21.3365001678467,3.3152391910553,3.3152391910553,65552
3760.30859606382,21.8973999023438,3.31519365310669,3.31519365310669,65552
3761.17453880717,28.1832008361816,3.45563244819641,3.45563244819641,65552
3762.04068096417,30.6012001037598,3.5258994102478,3.5258994102478,65552
3762.90702258073,28.1215000152588,3.49665522575378,3.49665522575378,65552
3763.77356370278,28.5667991638184,3.46671986579895,3.46671986579895,65552
3764.64030437628,30.4717998504639,3.46888637542725,3.46888637542725,65552
3765.50724464717,26.7875003814697,3.36855220794678,3.36855220794678,65552
3766.37438456142,27.9246997833252,3.42191553115845,3.42191553115845,65552
3767.241724165,31.5729007720947,3.41349029541016,3.41349029541016,65552
3768.10926350391,30.0541000366211,3.42701768875122,3.42701768875122,65552
3768.97700262412,24.8435001373291,3.35379242897034,3.35379242897034,65552
3769.84494157166,30.6000995635986,3.41496682167053,3.41496682167053,65552
3770.71308039253,31.1984004974365,3.44900393486023,3.44900393486023,65552
3771.58141913278,35.2276000976563,3.48935890197754,3.48935890197754,65552
3772.44995783842,32.9264984130859,3.50530385971069,3.50530385971069,65552
3773.31869655553,31.0170001983643,3.49776744842529,3.49776744842529,65552
3774.18763533014,45.2382011413574,3.74863529205322,3.74863529205322,65552
3775.05677420834,34.4603996276855,3.5795419216156,3.5795419216156,65552
3775.9261132362,36.2150001525879,3.54721903800964,3.54721903800964,65552
3776.79565245982,35.3151016235352,3.51790070533752,3.51790070533752,65552
3777.6653919253,34.3540992736816,3.48270153999329,3.48270153999329,65552
3778.53533167875,38.4636001586914,3.53991937637329,3.53991937637329,65552
3779.40547176629,39.2655982971191,3.55387258529663,3.55387258529663,65552
3780.27581223406,35.3098983764648,3.51729559898376,3.51729559898376,65552
3781.14635312821,40.1733016967773,3.54763197898865,3.54763197898865,65552
3782.01709449488,34.9443016052246,3.43753242492676,3.43753242492676,65552
3782.88803638024,28.6979999542236,3.35814476013184,3.35814476013184,65552
3783.75917883048,32.0061988830566,3.37916326522827,3.37916326522827,65552
3784.63052189177,37.3417015075684,3.50279784202576,3.50279784202576,65552
3785.50206561032,40.5312004089355,3.55029606819153,3.55029606819153,65552
3786.37381003233,35.0603981018066,3.45486330986023,3.45486330986023,65552
3787.24575520402,32.5773010253906,3.43290901184082,3.43290901184082,65552
3788.11790117163,33.6377983093262,3.43751835823059,3.43751835823059,65552
3788.99024798138,33.100399017334,3.3940315246582,3.3940315246582,65552
3789.86279567955,30.0965003967285,3.28769016265869,3.28769016265869,65552
3790.73554431237,29.3491992950439,3.29118537902832,3.29118537902832,65552
3791.60849392614,31.9881000518799,3.30136227607727,3.30136227607727,65552
3792.48164456712,25.7597999572754,3.18122267723084,3.18122267723084,65552
3793.35499628162,24.9862003326416,3.16255450248718,3.16255450248718,65552
3794.22854911593,31.6016006469727,3.27246952056885,3.27246952056885,65552
3795.10230311638,26.6023006439209,3.26816415786743,3.26816415786743,65552
3795.97625832928,28.6790008544922,3.28702759742737,3.28702759742737,65552
3796.85041480098,25.7127990722656,3.23549723625183,3.23549723625183,65552
3797.72477257782,22.4389991760254,3.2299599647522,3.2299599647522,65552
3798.59933170616,25.9671993255615,3.21905541419983,3.21905541419983,65552
3799.47409223237,31.2926998138428,3.3397798538208,3.3397798538208,65552
3800.34905420282,29.5550003051758,3.28931879997253,3.28931879997253,65552
3801.22421766391,37.5514984130859,3.44239068031311,3.44239068031311,65552
3802.09958266203,29.0256996154785,3.33823299407959,3.33823299407959,65552
3802.97514924361,33.7111015319824,3.42289972305298,3.42289972305298,65552
3803.85091745505,35.7341995239258,3.46804356575012,3.46804356575012,65552
3804.72688734279,26.74049949646,3.3807909488678,3.3807909488678,65552
3805.60305895327,32.0800018310547,3.4035210609436,3.4035210609436,65552
3806.47943233295,28.6287994384766,3.39803242683411,3.39803242683411,65552
3807.35600752829,32.3083000183105,3.45000123977661,3.45000123977661,65552
3808.23278458578,34.4444999694824,3.50181412696838,3.50181412696838,65552
3809.10976355188,32.5191993713379,3.46553516387939,3.46553516387939,65552
3809.9869444731,32.6744003295898,3.4988226890564,3.4988226890564,65552
3810.86432739595,36.7050018310547,3.55752277374268,3.55752277374268,65552
3811.74191236695,29.9468002319336,3.53582787513733,3.53582787513733,65552
3812.61969943262,31.5981998443604,3.50624322891235,3.50624322891235,65552
3813.4976886395,29.1033992767334,3.36721515655518,3.36721515655518,65552
3814.37588003414,26.2861995697021,3.25476765632629,3.25476765632629,65552
3815.25427366311,28.5998001098633,3.30481648445129,3.30481648445129,65552
3816.13286957297,27.8843002319336,3.27783417701721,3.27783417701721,65552
3817.01166781031,24.8645992279053,3.24067831039429,3.24067831039429,65552
3817.89066842172,23.7212009429932,3.21172213554382,3.21172213554382,65552
3818.7698714538,27.1359004974365,3.25385093688965,3.25385093688965,65552
3819.64927695318,29.2696990966797,3.21987152099609,3.21987152099609,65552
3820.52888496646,28.8729000091553,3.21138596534729,3.21138596534729,65552
3821.4086955403,30.5265007019043,3.16447305679321,3.16447305679321,65552
3822.28870872133,21.4195003509521,2.97338676452637,2.97338676452637,65552
3823.16892455622,21.3862991333008,2.94737863540649,2.94737863540649,65552
3824.04934309162,25.7952003479004,2.98130464553833,2.98130464553833,65552
3824.92996437424,23.9449996948242,3.0394434928894,3.0394434928894,65552
3825.81078845073,18.2390995025635,2.92396402359009,2.92396402359009,65552
3826.69181536782,20.5984001159668,2.93565821647644,2.93565821647644,65552
3827.57304517221,17.4901008605957,2.83350944519043,2.83350944519043,65552
3828.45447791063,12.8421001434326,2.74060034751892,2.74060034751892,65552
3829.3361136298,18.5990009307861,2.83012580871582,2.83012580871582,65552
3830.21795237648,21.6247005462646,2.8904390335083,2.8904390335083,65552
3831.0999941974,15.2728004455566,2.77588295936584,2.77588295936584,65552
3831.98223913935,16.6926002502441,2.8559308052063,2.8559308052063,65552
3832.86468724909,18.7567005157471,2.90671873092651,2.90671873092651,65552
3833.74733857341,18.4710006713867,2.86053085327148,2.86053085327148,65552
3834.63019315911,19.8712997436523,2.88445663452148,2.88445663452148,65552
3835.513251053,20.6474990844727,2.87342095375061,2.87342095375061,65552
3836.39651230189,19.5620002746582,2.87418031692505,2.87418031692505,65552
3837.27997695262,20.4692001342773,2.89311122894287,2.89311122894287,65552
3838.16364505202,17.4281005859375,2.85706114768982,2.85706114768982,65552
3839.04751664695,17.11549949646,2.84539079666138,2.84539079666138,65552
3839.93159178427,21.7493991851807,2.97526812553406,2.97526812553406,65552
3840.81587051085,22.7478008270264,2.98905920982361,2.98905920982361,65552
3841.70035287357,17.3356990814209,2.90692758560181,2.90692758560181,65552
3842.58503891933,17.4944000244141,2.82571578025818,2.82571578025818,65552
3843.46992869504,25.0851993560791,2.92730712890625,2.92730712890625,65552
3844.35502224761,23.0960006713867,2.92550277709961,2.92550277709961,65552
3845.24031962397,25.577299118042,2.94474482536316,2.94474482536316,65552
3846.12582087105,27.12619972229,2.9775755405426,2.9775755405426,65552
3847.0115260358,23.0645999908447,2.94377517700195,2.94377517700195,65552
3847.89743516519,28.2334995269775,3.02356386184692,3.02356386184692,65552
3848.78354830618,31.6641006469727,3.11003255844116,3.11003255844116,65552
3849.66986550575,27.5809001922607,3.0114471912384,3.0114471912384,65552
3850.5563868109,21.5335998535156,2.86444783210754,2.86444783210754,65552
3851.44311226862,22.3269996643066,2.8157844543457,2.8157844543457,65552
3852.33004192593,28.2031002044678,2.89196157455444,2.89196157455444,65552
3853.21717582986,26.3610000610352,2.91263103485107,2.91263103485107,65552
3854.10451402744,24.1636009216309,2.86370778083801,2.86370778083801,65552
3854.99205656572,23.1770992279053,2.87241315841675,2.87241315841675,65552
3855.87980349174,24.9573001861572,2.82595276832581,2.82595276832581,65552
3856.76775485259,22.8560009002686,2.88989591598511,2.88989591598511,65552
3857.65591069533,18.403299331665,2.76517534255981,2.76517534255981,65552
3858.54427106706,23.8476009368896,2.87494039535522,2.87494039535522,65552
3859.43283601487,18.2140998840332,2.73081374168396,2.73081374168396,65552
3860.32160558589,20.0282001495361,2.72211909294128,2.72211909294128,65552
3861.21057982722,22.6867008209229,2.72757148742676,2.72757148742676,65552
3862.099758786,23.7311000823975,2.74469566345215,2.74469566345215,65552
3862.98914250938,24.5279998779297,2.75108623504639,2.75108623504639,65552
3863.87873104451,22.2441997528076,2.71267819404602,2.71267819404602,65552
3864.76852443855,22.0235004425049,2.74589562416077,2.74589562416077,65552
3865.65852273869,23.5538997650146,2.68986368179321,2.68986368179321,65552
3866.5487259921,25.7879009246826,2.8218879699707,2.8218879699707,65552
3867.43913424598,26.9368000030518,2.74704551696777,2.74704551696777,65552
3868.32974754755,26.4449996948242,2.81822109222412,2.81822109222412,65552
3869.22056594402,26.7710990905762,2.83930540084839,2.83930540084839,65552
3870.11158948263,30.0062999725342,2.8830418586731,2.8830418586731,65552
3871.0028182106,29.6145992279053,2.89586353302002,2.89586353302002,65552
3871.89425217521,24.2670001983643,2.73908877372742,2.73908877372742,65552
3872.7858914237,23.0415992736816,2.74958825111389,2.74958825111389,65552
3873.67773600336,27.463399887085,2.8190495967865,2.8190495967865,65552
3874.56978596146,24.2296009063721,2.82997846603394,2.82997846603394,65552
3875.46204134531,26.2005004882813,2.89492893218994,2.89492893218994,65552
3876.3545022022,30.0832996368408,3.00759029388428,3.00759029388428,65552
3877.24716857947,24.3950004577637,2.82951378822327,2.82951378822327,65552
3878.14004052443,21.3719005584717,2.81294226646423,2.81294226646423,65552
3879.03311808442,28.8619995117188,2.83632302284241,2.83632302284241,65552
3879.9264013068,26.2982006072998,2.80539393424988,2.80539393424988,65552
3880.81989023892,23.3106002807617,2.71732115745544,2.71732115745544,65552
3881.71358492816,25.3763008117676,2.79761052131653,2.79761052131653,65552
3882.6074854219,25.6615009307861,2.73194479942322,2.73194479942322,65552
3883.50159176754,26.0415000915527,2.80301260948181,2.80301260948181,65552
3884.39590401247,27.6678009033203,2.82505035400391,2.82505035400391,65552
3885.29042220412,22.2327003479004,2.73062038421631,2.73062038421631,65552
3886.18514638991,23.0156002044678,2.7552182674408,2.7552182674408,65552
3887.08007661727,26.226900100708,2.77762770652771,2.77762770652771,65552
3887.97521293366,26.8384990692139,2.75415205955505,2.75415205955505,65552
3888.87055538654,28.9129009246826,2.83952283859253,2.83952283859253,65552
3889.76610402337,33.3106994628906,2.91941261291504,2.91941261291504,65552
3890.66185889164,30.8155002593994,2.92569065093994,2.92569065093994,65552
3891.55782003884,34.1259002685547,2.91399097442627,2.91399097442627,65552
3892.45398751247,34.3736991882324,2.9731502532959,2.9731502532959,65552
3893.35036136004,36.7288017272949,2.9749391078949,2.9749391078949,65552
3894.24694162908,39.3954010009766,3.06289124488831,3.06289124488831,65552
3895.14372836713,37.2397003173828,3.02497434616089,3.02497434616089,65552
3896.04072162174,35.5190010070801,3.00703263282776,3.00703263282776,65552
3896.93792144045,41.1675987243652,3.10780882835388,3.10780882835388,65552
3897.83532787084,39.3074989318848,3.12183094024658,3.12183094024658,65552
3898.73294096049,37.4133987426758,3.09239077568054,3.09239077568054,65552
3899.63076075699,35.9188003540039,3.08520030975342,3.08520030975342,65552
3900.52878730794,33.4452018737793,3.04817128181458,3.04817128181458,65552
3901.42702066095,38.5705986022949,3.10419821739197,3.10419821739197,65552
3902.32546086365,37.6534004211426,3.05190253257751,3.05190253257751,65552
3903.22410796367,37.0736999511719,3.00669288635254,3.00669288635254,65552
3904.12296200866,38.831298828125,3.03416442871094,3.03416442871094,65552
3905.02202304627,36.8195991516113,2.96478867530823,2.96478867530823,65552
3905.92129112417,30.0543994903564,2.86386036872864,2.86386036872864,65552
3906.82076629003,31.4384002685547,2.92716908454895,2.92716908454895,65552
3907.72044859156,38.0716018676758,3.09772753715515,3.09772753715515,65552
3908.62033807643,39.5620002746582,3.21216130256653,3.21216130256653,65552
3909.52043479239,38.2923011779785,3.1297869682312,3.1297869682312,65552
3910.42073878713,39.4483985900879,3.18839550018311,3.18839550018311,65552
3911.32125010839,43.5181007385254,3.13127493858337,3.13127493858337,65552
3912.22196880392,45.771800994873,3.13374948501587,3.13374948501587,65552
3913.12289492148,47.5331993103027,3.14260363578796,3.14260363578796,65552
3914.02402850883,44.5247001647949,3.10313677787781,3.10313677787781,65552
3914.92536961374,42.8759002685547,3.10243487358093,3.10243487358093,65552
3915.82691828401,46.1978988647461,3.16327261924744,3.16327261924744,65552
3916.72867456743,47.828498840332,3.1838481426239,3.1838481426239,65552
3917.63063851182,37.3866996765137,3.0385594367981,3.0385594367981,65552
3918.532810165,33.367000579834,2.93857216835022,2.93857216835022,65552
3919.43518957479,38.523998260498,3.05536222457886,3.05536222457886,65552
3920.33777678904,39.5425987243652,3.02964925765991,3.02964925765991,65552
3921.24057185561,36.3165016174316,3.04961681365967,3.04961681365967,65552
3922.14357482236,34.5833015441895,2.96687579154968,2.96687579154968,65552
3923.04678573716,29.770299911499,2.86873483657837,2.86873483657837,65552
3923.95020464791,34.646598815918,2.8828980922699,2.8828980922699,65552
3924.85383160251,34.1189002990723,2.86109280586243,2.86109280586243,65552
3925.75766664885,32.9084014892578,2.85734105110168,2.85734105110168,65552
3926.66170983487,33.5750999450684,2.8367338180542,2.8367338180542,65552
3927.56596120849,32.6231002807617,2.79190230369568,2.79190230369568,65552
3928.47042081766,30.2812995910645,2.73870873451233,2.73870873451233,65552
3929.37508871032,27.2383995056152,2.6526505947113,2.6526505947113,65552
3930.27996493445,23.4146003723145,2.6153199672699,2.6153199672699,65552
3931.18504953802,20.7266006469727,2.56809878349304,2.56809878349304,65552
3932.09034256903,18.0928993225098,2.55834817886353,2.55834817886353,65552
3932.99584407545,14.160400390625,2.44951677322388,2.44951677322388,65552
3933.90155410531,12.5475997924805,2.37312889099121,2.37312889099121,65552
3934.80747270661,14.3915004730225,2.38408994674683,2.38408994674683,65552
3935.71359992741,16.0275001525879,2.36514377593994,2.36514377593994,65552
3936.61993581573,13.5309000015259,2.46588325500488,2.46588325500488,65552
3937.52648041963,14.9425001144409,2.46884989738464,2.46884989738464,65552
3938.43323378717,22.8565006256104,2.71243858337402,2.71243858337402,65552
3939.34019596643,18.7985000610352,2.69073987007141,2.69073987007141,65552
3940.24736700549,25.3395004272461,3.0029354095459,3.0029354095459,65552
3941.15474695246,28.3157997131348,3.27700519561768,3.27700519561768,65552
3942.06233585543,29.7854995727539,3.27884888648987,3.27884888648987,65552
3942.97013376254,31.0177993774414,3.11322593688965,3.11322593688965,65552
3943.8781407219,29.05419921875,2.85391807556152,2.85391807556152,65552
3944.78635678167,28.0457000732422,2.71537685394287,2.71537685394287,65552
3945.69478198999,35.6786003112793,2.86033177375793,2.86033177375793,65552
3946.60341639503,32.668701171875,2.78621792793274,2.78621792793274,65552
3947.51226004496,32.8513984680176,2.79281663894653,2.79281663894653,65552
3948.42131298797,36.8792991638184,2.82839322090149,2.82839322090149,65552
3949.33057527226,33.4259986877441,2.82223629951477,2.82223629951477,65552
3950.24004694602,32.7640991210938,2.84465384483337,2.84465384483337,65552
3951.1497280575,42.5625,2.94118928909302,2.94118928909302,65552
3952.05961865491,41.8031997680664,3.00112271308899,3.00112271308899,65552
3952.96971878649,41.5565986633301,3.00113606452942,3.00113606452942,65552
3953.8800285005,43.456298828125,3.07763695716858,3.07763695716858,65552
3954.7905478452,40.7685012817383,3.00643467903137,3.00643467903137,65552
3955.70127686887,44.980598449707,3.5947322845459,3.5947322845459,65552
3956.61221561979,44.8563003540039,3.56255149841309,3.56255149841309,65552
3957.52336414626,40.5942001342773,2.92800974845886,2.92800974845886,65552
3958.43472249659,39.1101989746094,2.98325419425964,2.98325419425964,65552
3959.34629071909,36.768798828125,2.93824219703674,2.93824219703674,65552
3960.2580688621,31.0953006744385,2.88989591598511,2.88989591598511,65552
3961.17005697396,36.4495010375977,2.87012887001038,2.87012887001038,65552
3962.08225510302,28.24049949646,2.73690271377563,2.73690271377563,65552
3962.99466329765,32.2117004394531,2.77112531661987,2.77112531661987,65552
3963.90728160621,30.7465000152588,2.72341084480286,2.72341084480286,65552
3964.82011007711,22.109899520874,2.63247227668762,2.63247227668762,65552
3965.73314875872,21.2851009368896,2.48717737197876,2.48717737197876,65552
3966.64639769947,16.5037994384766,2.39844012260437,2.39844012260437,65552
3967.55985694777,17.5792007446289,2.35182809829712,2.35182809829712,65552
3968.47352655205,17.1287002563477,2.35270023345947,2.35270023345947,65552
3969.38740656075,17.0056991577148,2.39451766014099,2.39451766014099,65552
3970.30149702233,17.0762004852295,2.43986630439758,2.43986630439758,65552
3971.21579798525,15.8549995422363,2.49681091308594,2.49681091308594,65552
3972.13030949799,19.1487007141113,2.5455265045166,2.5455265045166,65552
3973.04503160903,18.9500999450684,2.5125470161438,2.5125470161438,65552
3973.95996436688,26.4015007019043,2.60680198669434,2.60680198669434,65552
3974.87510782003,33.3883018493652,2.74485063552856,2.74485063552856,65552
3975.79046201701,35.2570991516113,2.83696222305298,2.83696222305298,65552
3976.70602700635,36.6764984130859,2.86069464683533,2.86069464683533,65552
3977.62180283659,38.3883018493652,2.8692307472229,2.8692307472229,65552
3978.53778955629,40.3518981933594,2.89968371391296,2.89968371391296,65552
3979.45398721401,46.6441993713379,2.99647068977356,2.99647068977356,65552
3980.37039585833,44.3474998474121,3.0039918422699,3.0039918422699,65552
3981.28701553783,42.6558990478516,3.00274586677551,3.00274586677551,65552
3982.20384630111,53.9477005004883,3.12496948242188,3.12496948242188,65552
3983.12088819678,46.5718002319336,3.02770471572876,3.02770471572876,65552
3984.03814127347,47.5829010009766,3.0522153377533,3.0522153377533,65552
3984.9556055798,52.6295013427734,3.18720507621765,3.18720507621765,65552
3985.87328116442,52.4407005310059,3.16260647773743,3.16260647773743,65552
3986.79116807597,49.8079986572266,3.1259617805481,3.1259617805481,65552
3987.70926636314,51.8199996948242,3.09573793411255,3.09573793411255,65552
3988.62757607458,51.8101997375488,3.11373925209045,3.11373925209045,65552
3989.546097259,53.3143997192383,3.1675910949707,3.1675910949707,65552
3990.46482996509,54.7044982910156,3.23408555984497,3.23408555984497,65552
3991.38377424156,54.3222007751465,3.26143908500671,3.26143908500671,65552
3992.30293013713,53.4777984619141,3.24346399307251,3.24346399307251,65552
3993.22229770054,53.6523017883301,3.244633436203,3.244633436203,65552
3994.14187698052,52.6666984558105,3.21252417564392,3.21252417564392,65552
3995.06166802584,57.187198638916,3.47910594940186,3.47910594940186,65552
3995.98167088526,55.4379005432129,3.40192532539368,3.40192532539368,65552
3996.90188560755,54.4071006774902,3.15548491477966,3.15548491477966,65552
3997.82231224152,53.5337982177734,3.04497599601746,3.04497599601746,65552
3998.74295083594,49.2751998901367,3.04978704452515,3.04978704452515,65552
3999.66380143965,60.8600997924805,3.17900037765503,3.17900037765503,65552
4000.58486410145,59.432201385498,3.25961065292358,3.25961065292358,65552
4001.5061388702,59.5895004272461,3.21451354026794,3.21451354026794,65552
4002.42762579471,60.0508003234863,3.29356741905212,3.29356741905212,65552
4003.34932492387,58.6422004699707,3.22378420829773,3.22378420829773,65552
4004.27123630653,58.4850006103516,3.21934914588928,3.21934914588928,65552
4005.19335999157,55.5923004150391,3.13359546661377,3.13359546661377,65552
4006.11569602788,57.9854011535645,3.14479398727417,3.14479398727417,65552
4007.03824446437,51.8078002929688,3.06115436553955,3.06115436553955,65552
4007.96100534994,52.4776992797852,3.08061480522156,3.08061480522156,65552
4008.88397873352,58.3418006896973,3.16733360290527,3.16733360290527,65552
4009.80716466405,52.4567985534668,3.09833717346191,3.09833717346191,65552
4010.73056319047,54.6004981994629,3.12314009666443,3.12314009666443,65552
4011.65417436173,58.0260009765625,3.21618223190308,3.21618223190308,65552
4012.57799822682,63.532299041748,3.27372145652771,3.27372145652771,65552
4013.5020348347,63.0233993530273,3.28049802780151,3.28049802780151,65552
4014.42628423437,60.3708992004395,3.2511773109436,3.2511773109436,65552
4015.35074647484,63.6861000061035,3.31565642356873,3.31565642356873,65552
4016.27542160511,55.9188003540039,3.26436924934387,3.26436924934387,65552
4017.20030967421,61.4949989318848,3.35600709915161,3.35600709915161,65552
4018.12541073118,59.6557998657227,3.34114217758179,3.34114217758179,65552
4019.05072482507,62.0381011962891,3.35671591758728,3.35671591758728,65552
4019.97625200493,66.1847991943359,3.3187153339386,3.3187153339386,65552
4020.90199231984,55.576099395752,3.19056296348572,3.19056296348572,65552
4021.82794581887,57.8059005737305,3.17908692359924,3.17908692359924,65552
4022.75411255113,58.1441993713379,3.17662239074707,3.17662239074707,65552
4023.68049256571,56.5360984802246,3.12387156486511,3.12387156486511,65552
4024.60708591174,60.5438003540039,3.2306797504425,3.2306797504425,65552
4025.53389263833,63.8009986877441,3.221839427948,3.221839427948,65552
4026.46091279462,57.0428009033203,3.14568090438843,3.14568090438843,65552
4027.38814642977,61.182201385498,3.15419745445251,3.15419745445251,65552
4028.31559359295,58.7535018920898,3.17651343345642,3.17651343345642,65552
4029.2432543333,60.7667007446289,3.18611121177673,3.18611121177673,65552
4030.17112870004,59.9625015258789,3.1622302532196,3.1622302532196,65552
4031.09921674234,51.4970016479492,3.03558993339539,3.03558993339539,65552
4032.02751850941,46.8056983947754,2.92560291290283,2.92560291290283,65552
4032.95603405048,55.3502006530762,3.04322719573975,3.04322719573975,65552
4033.88476341476,50.9151992797852,3.01238989830017,3.01238989830017,65552
4034.81370665151,47.0120010375977,2.92552781105042,2.92552781105042,65552
4035.74286380997,49.7919998168945,3.01381230354309,3.01381230354309,65552
4036.67223493941,53.182300567627,3.04677033424377,3.04677033424377,65552
4037.60182008909,53.24169921875,3.11293935775757,3.11293935775757,65552
4038.53161930832,61.4317016601563,3.19401955604553,3.19401955604553,65552
4039.46163264637,57.6053009033203,3.17686605453491,3.17686605453491,65552
4040.39186015256,55.7662010192871,3.07593321800232,3.07593321800232,65552
4041.32230187622,58.5791015625,3.16607594490051,3.16607594490051,65552
4042.25295786667,61.2168998718262,3.14333319664001,3.14333319664001,65552
4043.18382817325,59.8907012939453,3.14909482002258,3.14909482002258,65552
4044.11491284532,53.179500579834,3.01875185966492,3.01875185966492,65552
4045.04621193224,54.3692016601563,3.07096862792969,3.07096862792969,65552
4045.97772548339,51.1722984313965,3.03593969345093,3.03593969345093,65552
4046.90945354816,48.726001739502,3.0894820690155,3.0894820690155,65552
