# Spectral_Value,Flux_Value,Flux_Accuracy_StatErrLow,Flux_Accuracy_StatErrHigh,Flux_Accuracy_Quality
7095.29911486056,26.3561000823975,0.444875240325928,0.444875240325928,0
7096.93306323269,26.6856002807617,0.443512409925461,0.443512409925461,0
7098.56738787677,26.3442993164063,0.43738865852356,0.43738865852356,0
7100.20208887947,26.141300201416,0.44199526309967,0.44199526309967,0
7101.83716632743,26.283899307251,0.449367642402649,0.449367642402649,0
7103.47262030735,26.2045993804932,0.477998584508896,0.477998584508896,0
7105.10845090595,26.470100402832,0.52245432138443,0.52245432138443,0
7106.74465820995,26.1434001922607,0.532889783382416,0.532889783382416,0
7108.38124230611,25.735200881958,0.493529081344604,0.493529081344604,0
7110.01820328119,25.8588008880615,0.446808516979218,0.446808516979218,0
7111.65554122199,26.2084999084473,0.438251405954361,0.438251405954361,0
7113.29325621531,25.9095001220703,0.448793888092041,0.448793888092041,0
7114.93134834799,25.9081001281738,0.44779834151268,0.44779834151268,0
7116.56981770686,25.386100769043,0.47192707657814,0.47192707657814,0
7118.20866437882,26.7935009002686,0.596169292926788,0.596169292926788,0
7119.84788845074,27.6257991790771,0.792969286441803,0.792969286441803,8388608
7121.48749000953,26.1695995330811,0.809158444404602,0.809158444404602,8388608
7123.12746914213,26.3271007537842,0.601680815219879,0.601680815219879,0
7124.76782593549,26.0035991668701,0.484087556600571,0.484087556600571,0
7126.40856047657,25.4556007385254,0.448462069034576,0.448462069034576,0
7128.04967285237,24.9601993560791,0.435707300901413,0.435707300901413,0
7129.69116314989,25.0638999938965,0.451455533504486,0.451455533504486,0
7131.33303145617,25.8932991027832,0.517060041427612,0.517060041427612,0
7132.97527785826,26.4664001464844,0.60176032781601,0.60176032781601,0
7134.61790244322,25.9027996063232,0.577205002307892,0.577205002307892,0
7136.26090529815,25.8178997039795,0.498030453920364,0.498030453920364,0
7137.90428651016,25.7341003417969,0.456771016120911,0.456771016120911,0
7139.54804616638,25.8826007843018,0.452789157629013,0.452789157629013,0
7141.19218435395,25.93869972229,0.456774830818176,0.456774830818176,0
7142.83670116006,25.2161998748779,0.528667807579041,0.528667807579041,0
7144.48159667189,28.5475006103516,0.732028305530548,0.732028305530548,0
7146.12687097665,26.9375,0.898421466350555,0.898421466350555,8388608
7147.77252416156,25.6567001342773,0.763341009616852,0.763341009616852,0
7149.4185563139,25.5662994384766,0.51874852180481,0.51874852180481,0
7151.06496752092,25.0683002471924,0.445773392915726,0.445773392915726,0
7152.71175786991,26.1975994110107,0.441506057977676,0.441506057977676,0
7154.35892744819,25.8647003173828,0.444645613431931,0.444645613431931,0
7156.00647634309,26.3048000335693,0.451704621315002,0.451704621315002,0
7157.65440464196,26.505500793457,0.440981149673462,0.440981149673462,0
7159.30271243217,25.9041004180908,0.43525019288063,0.43525019288063,0
7160.95139980111,25.1713008880615,0.44130265712738,0.44130265712738,0
7162.6004668362,25.2436008453369,0.488025575876236,0.488025575876236,0
7164.24991362487,26.2133007049561,0.56203818321228,0.56203818321228,0
7165.89974025457,25.4456005096436,0.529036104679108,0.529036104679108,0
7167.54994681276,25.3335990905762,0.468687742948532,0.468687742948532,0
7169.20053338695,26.0496006011963,0.454228818416595,0.454228818416595,0
7170.85150006465,26.0604000091553,0.481357038021088,0.481357038021088,0
7172.50284693338,25.8990993499756,0.537600219249725,0.537600219249725,0
7174.15457408071,28.3798007965088,0.738503277301788,0.738503277301788,0
7175.8066815942,26.966100692749,0.773651838302612,0.773651838302612,0
7177.45916956146,25.967399597168,0.5793816447258,0.5793816447258,0
7179.11203807007,26.1872997283936,0.504803955554962,0.504803955554962,0
7180.76528720771,25.8670997619629,0.485215693712235,0.485215693712235,0
7182.41891706199,25.7905006408691,0.44482946395874,0.44482946395874,0
7184.07292772061,25.13330078125,0.433580249547958,0.433580249547958,0
7185.72731927125,25.735200881958,0.439435869455338,0.439435869455338,0
7187.38209180164,25.5534000396729,0.442221224308014,0.442221224308014,0
7189.0372453995,25.2677001953125,0.443129032850266,0.443129032850266,0
7190.69278015259,25.816499710083,0.441210299730301,0.441210299730301,0
7192.34869614869,25.4785995483398,0.434558808803558,0.434558808803558,0
7194.00499347559,26.1187000274658,0.436370939016342,0.436370939016342,0
7195.6616722211,25.9155006408691,0.457344859838486,0.457344859838486,0
7197.31873247307,25.9743995666504,0.504574537277222,0.504574537277222,0
7198.97617431934,26.0932998657227,0.516452193260193,0.516452193260193,0
7200.6339978478,25.9281005859375,0.47390279173851,0.47390279173851,0
7202.29220314633,26.3323993682861,0.443186491727829,0.443186491727829,0
